id,spot_name,latitude,longitude,continent,country,region,area,type,category,has_spots_flag,surfline_www_url,surfline_travel_url,original_depth,original_enumerated_path,lies_in_1,lies_in_2,lies_in_3
6052148c589a233324742cb5,"Cotillo",28.6754,-14.0104,"Europe","Spain","Canary Islands","Las Palmas",spot,surfline,true,https://www.surfline.com/surf-report/cotillo/6052148c589a23368a742cb4,,4,"","58f7efe5dadb30820bb66db1","58f7efe5dadb30820bb66dc8",""
58f7eecbdadb30820bb52994,"Venice Jetties South",27.111485758834025,-82.46757,"North America","United States","Florida","Sarasota County",spot,surfline,false,https://www.surfline.com/surf-report/venice-jetties-south/5842041f4e65fad6a7708b16,,4,"","58f7eecadadb30820bb528d7","58f7eec1dadb30820bb51f6a",""
61787e882abf8d4b3b2a8f4d,"Mairangi Bay",-36.7381,174.7562,"Oceania","New Zealand","Auckland","Auckland",spot,surfline,true,https://www.surfline.com/surf-report/mairangi-bay/61787e85c550a0a03e01ede7,,4,"","616f10eeb2773d0265830995","58f7f053dadb30820bb6e613",""
58f7ee88dadb30820bb4e1a8,"Picnic Tables",28.26664623907351,-80.60448,"North America","United States","Florida","Brevard County",spot,surfline,false,https://www.surfline.com/surf-report/picnic-tables/5842041f4e65fad6a7708ab8,,4,"","5943f645dadb30820bad75c5","58f7ed7cdadb30820bb3b898",""
6192e5854a95d67c41e5ac55,"Nicks Point",-46.3767,167.8848,"Oceania","New Zealand","Southland","Southland District",spot,surfline,true,https://www.surfline.com/surf-report/nicks-point/6192e582a20cb5787769465c,,4,"","616f3598cb37fc513660fd3a","6178802cf1000e22066142b7",""
58f80748dadb30820bcd2504,"Logans Beach/Japs",-38.405,142.519,"Oceania","Australia","Victoria","Warrnambool",spot,surfline,false,https://www.surfline.com/surf-report/logans-beach-japs/584204204e65fad6a7709294,,4,"","58f8073adadb30820bcd061a","58f7ef71dadb30820bb5e7dc",""
640b8a6a4878eb189019ad9c,"Arguineguin",27.761,-15.6866,"Europe","Spain","Canary Islands","Las Palmas",spot,surfline,true,https://www.surfline.com/surf-report/arguineguin/640b8a6a4878eb010819ad93,,4,"","640a7b99e920302de4abc9a3","58f80a67dadb30820bd0f51c",""
58f807d8dadb30820bce1ce3,"Hut Gully",-38.436,144.135,"Oceania","Australia","Victoria","Surf Coast",spot,surfline,false,https://www.surfline.com/surf-report/hut-gully/584204204e65fad6a7709343,,4,"","58f7ef70dadb30820bb5e58e","58f7ef70dadb30820bb5e5b0",""
6179e30b5eb1fd7855ce32fb,"Tokerau Beach",-34.8938,173.3713,"Oceania","New Zealand","Northland","Far North District",spot,surfline,true,https://www.surfline.com/surf-report/tokerau-beach/6179e3095eb1fd69bfce3259,,4,"","616f10eeb2773d0265830995","58f7f056dadb30820bb6e984",""
58f80710dadb30820bccabc6,"Playa La Bocana",15.786,-96.054,"North America","Mexico","Oaxaca","Santa María Huatulco",spot,surfline,false,https://www.surfline.com/surf-report/playa-la-bocana/584204204e65fad6a7709241,,4,"","58f80710dadb30820bccaba7","58f8070fdadb30820bcca773",""
58f7f0a9dadb30820bb748a2,"Kolekole",19.884,-155.117,"North America","United States","Hawaii","Hawaii County",spot,surfline,false,https://www.surfline.com/surf-report/kolekole/5842041f4e65fad6a7708e15,,4,"","58f7f0a9dadb30820bb74894","58f7f091dadb30820bb72bfa",""
6141536e83c92b399fef3758,"Melby",60.3045,-1.6691,"Europe","United Kingdom","Scotland","Shetland Islands",spot,surfline,true,https://www.surfline.com/surf-report/melby/6141536e83c92b7fbbef3757,,4,"","6440702a66b744859daf19cb","600720c55ec13bec0d8d507a",""
61c6123b18c0464ac43fd113,"Sandbanks Beach",50.688501,-1.93668,"Europe","United Kingdom","England","Bournemouth",spot,surfline,true,https://www.surfline.com/surf-report/sandbanks-beach/61c12bce3883916d0d0e850d,,4,"","61c12bc69cbe71b222f4efdb","58f7f0b0dadb30820bb75067",""
58f80767dadb30820bcd6808,"Turquoise Bay",-22.094,113.879,"Oceania","Australia","Western Australia","Carnarvon",spot,surfline,false,https://www.surfline.com/surf-report/turquoise-bay/584204204e65fad6a77092bc,,4,"","58f7ef78dadb30820bb5f042","58f7ef78dadb30820bb5efa5",""
58f7ee65dadb30820bb4bbe4,"South Jetty",33.41209545530049,-79.13026341393126,"North America","United States","South Carolina","Georgetown County",spot,surfline,false,https://www.surfline.com/surf-report/south-jetty/5842041f4e65fad6a7708a7b,,4,"","59403becdadb30820b90a99e","58f7ed79dadb30820bb3b59e",""
649618f6ea73756913aa97dc,"Tea Tree (Noosa)",-26.377,153.105,"Oceania","Australia","Queensland","Sunshine Coast",spot,surfline,true,https://www.surfline.com/surf-report/tea-tree-noosa-/649618f427bd7a835627bbee,,4,"","58f7ef59dadb30820bb5cd19","58f7ef56dadb30820bb5c9a4",""
58f7f23cdadb30820bb9784d,"Crackington Haven",50.743,-4.641,"Europe","United Kingdom","England","Cornwall",spot,surfline,false,https://www.surfline.com/surf-report/crackington-haven/584204204e65fad6a77090af,,4,"","645c01831e6c227fa920d953","58f7efcadadb30820bb65008",""
58f7f08fdadb30820bb72892,"Peahi (Jaws)",20.945,-156.298,"North America","United States","Hawaii","Maui County",spot,surfline,false,https://www.surfline.com/surf-report/peahi-jaws-/5842041f4e65fad6a7708de9,,4,"","58f7f08fdadb30820bb72888","58f7f08bdadb30820bb7245a",""
58f7eee2dadb30820bb5458b,"Queen's",21.273658410008455,-157.8263,"North America","United States","Hawaii","Honolulu County",spot,surfline,false,https://www.surfline.com/surf-report/queen-s/5842041f4e65fad6a7708b36,,4,"","58f7ed90dadb30820bb3ce90","58f7ed90dadb30820bb3ceaa",""
58f807dadadb30820bce1f8a,"Coronation Beach",-28.553,114.563,"Oceania","Australia","Western Australia","Waggrakine",spot,surfline,false,https://www.surfline.com/surf-report/coronation-beach/584204204e65fad6a7709345,,4,"","58f807d9dadb30820bce1e75","58f807a7dadb30820bcde3f4",""
58f83637dadb30820bf2e0cf,"Indian Harbour Beach",28.147374729793007,-80.58183,"North America","United States","Florida","Brevard County",spot,surfline,false,https://www.surfline.com/surf-report/indian-harbour-beach/584204214e65fad6a7709cc5,,4,"","58f7ee87dadb30820bb4e0a0","58f7ed7cdadb30820bb3b898",""
58f80790dadb30820bcdc5be,"Wooyung Beach",-28.459,153.556,"Oceania","Australia","New South Wales","Tweed",spot,surfline,false,https://www.surfline.com/surf-report/wooyung-beach/584204204e65fad6a77092eb,,4,"","58f8078ddadb30820bcdbffc","58f7ef52dadb30820bb5c4f4",""
58f7edb9dadb30820bb3fa3d,"Leo Carrillo",34.043762,-118.93294,"North America","United States","California","Los Angeles County",spot,surfline,false,https://www.surfline.com/surf-report/leo-carrillo/5842041f4e65fad6a770893f,,4,"","58f7edb7dadb30820bb3f74a","58f7ed5adadb30820bb3924c",""
58f8076edadb30820bcd78e7,"Blow Holes",-24.493,113.408,"Oceania","Australia","Western Australia","Carnarvon",spot,surfline,false,https://www.surfline.com/surf-report/blow-holes/584204204e65fad6a77092c4,,4,"","58f7ef78dadb30820bb5f042","58f7ef78dadb30820bb5efa5",""
58f7f23fdadb30820bb97f85,"Constantine",50.535,-5.03,"Europe","United Kingdom","England","Cornwall",spot,surfline,false,https://www.surfline.com/surf-report/constantine/584204204e65fad6a77090b3,,4,"","58f7f23ddadb30820bb979f2","58f7efcadadb30820bb65008",""
5ad50c41e6af82b665a41e85,"Sandown",50.64025276838601,-1.167725347208716,"Europe","United Kingdom","England","Isle of Wight",spot,surfline,true,https://www.surfline.com/surf-report/sandown/5ad50c41156dd5001a270d42,,4,"","5ad50b70e37862001a14f965","58f7f0b0dadb30820bb75067",""
58f809c9dadb30820bd0401f,"Lexington",43.26207,-82.5262,"North America","United States","Michigan","Sanilac County",spot,surfline,false,https://www.surfline.com/surf-report/lexington/584204204e65fad6a770957d,,4,"","58f809c8dadb30820bd04017","58f809c8dadb30820bd03f0f",""
5dd6e12c8804cd5ff96a423e,"Batemans Bay",-35.70686032079149,150.18436,"Oceania","Australia","New South Wales","Eurobodalla",spot,surfline,true,https://www.surfline.com/surf-report/batemans-bay/5dd6e12c8804cd07366a423d,,4,"","58f808dbdadb30820bcf4318","58f7ef65dadb30820bb5db42",""
59e4fcf8dadb30820bdc46d2,"Hither Hills State Park",41.00764478389438,-72.00916,"North America","United States","New York","Suffolk County",spot,surfline,false,https://www.surfline.com/surf-report/hither-hills-state-park/59e4fcf7149cf2001b850f34,,4,"","58f7ed71dadb30820bb3ac63","58f7ed71dadb30820bb3ac86",""
58f8093cdadb30820bcfacd4,"Elberta Beach",44.62401,-86.2435,"North America","United States","Michigan","Benzie County",spot,surfline,false,https://www.surfline.com/surf-report/elberta-beach/584204204e65fad6a77094df,,4,"","58f8093adadb30820bcfaaa7","58f80936dadb30820bcfa49c",""
61941d22c12322b5163073ab,"Dee Dee's",-41.57086,175.22097,"Oceania","New Zealand","North Island","Wellington",spot,surfline,true,https://www.surfline.com/surf-report/dee-dee-s/61941d20c1232213933072c0,,4,"","616f14cd71fe0cbf7f43620d","58f80a57dadb30820bd0e38f",""
61c61059c4da1e6c471e62e1,"Duckpool",50.875666,-4.55863,"Europe","United Kingdom","England","Cornwall",spot,surfline,true,https://www.surfline.com/surf-report/duckpool/61bd3a8086787d357dc2dee3,,4,"","61bd3a718a3f74c61c7cd454","58f7efcadadb30820bb65008",""
58f807a7dadb30820bcde3d9,"Blue Holes",-27.717,114.152,"Oceania","Australia","Western Australia","Kalbarri",spot,surfline,false,https://www.surfline.com/surf-report/blue-holes/584204204e65fad6a7709306,,4,"","58f807a7dadb30820bcde3c8","58f807a7dadb30820bcde3f4",""
58f80a70dadb30820bd0fd61,"El Golfo",28.97665,-13.831379,"Europe","Spain","Canary Islands","Las Palmas",spot,surfline,false,https://www.surfline.com/surf-report/el-golfo/584204204e65fad6a77096af,,4,"","58f80a6fdadb30820bd0fba8","58f80a6fdadb30820bd0fbb9",""
58f7eda5dadb30820bb3e2aa,"Rockpile",33.54268310353641,-117.7916,"North America","United States","California","Orange County",spot,surfline,false,https://www.surfline.com/surf-report/rockpile/5842041f4e65fad6a77088e3,,4,"","58f7eda4dadb30820bb3e116","58f7ed63dadb30820bb39cd0",""
640b924c606c45c737f1f820,"Three Bears",-33.5711,115.007,"Oceania","Australia","Western Australia","Busselton",spot,surfline,true,https://www.surfline.com/surf-report/three-bears/640b924c606c456f16f1f80e,,4,"","640a7cb44519054c7aaada94","58f7ef7edadb30820bb5f737",""
618ee4fd2c940cef166f6937,"Waikanae Beach",-40.8633,175.0202,"Oceania","New Zealand","Wellington","Kapiti Coast District",spot,surfline,true,https://www.surfline.com/surf-report/waikanae-beach/618ee4fa87c1ada604a412d9,,4,"","616f2a197f0bb472038137cb","616f29e9fe46ba5ee5048c24",""
58f7f251dadb30820bb9abfa,"Tywyn",52.578,-4.099,"Europe","United Kingdom","Wales","Gwynedd",spot,surfline,false,https://www.surfline.com/surf-report/tywyn/584204204e65fad6a77090cb,,4,"","58f7f251dadb30820bb9abef","58f7efdfdadb30820bb66692",""
58f80975dadb30820bcfeb21,"Presque Isle State Park",42.115625,-80.156725,"North America","United States","Pennsylvania","Erie County",spot,surfline,false,https://www.surfline.com/surf-report/presque-isle-state-park/584204204e65fad6a7709525,,4,"","58f80975dadb30820bcfeb13","5a6a5b1663e0669446715bad",""
58f7ee47dadb30820bb49ad8,"Cape Lookout National Seashore",34.68674112854087,-76.47516712138378,"North America","United States","North Carolina","Carteret County",spot,surfline,false,https://www.surfline.com/surf-report/cape-lookout-national-seashore/5842041f4e65fad6a7708a50,,4,"","594035bbdadb30820b8760aa","58f7ee44dadb30820bb496e4",""
614126e38bf6a0353f5a86d8,"Brora Beach",58.0139,-3.8397,"Europe","United Kingdom","Scotland","Highland",spot,surfline,true,https://www.surfline.com/surf-report/brora-beach/614126e38bf6a06c655a86d7,,4,"","64406e99470b74e58390807b","5908d745dadb30820b3b3150",""
58f7eecddadb30820bb52bb6,"Sunset Beach",27.7390348493064,-82.75763,"North America","United States","Florida","Pinellas County",spot,surfline,false,https://www.surfline.com/surf-report/sunset-beach/5842041f4e65fad6a7708b1a,,4,"","5995bf19dadb30820b8e199f","58f7eec1dadb30820bb51f6a",""
58f80821dadb30820bce6d80,"Susan Gilmore Beach",-32.94,151.771,"Oceania","Australia","New South Wales","Newcastle",spot,surfline,false,https://www.surfline.com/surf-report/susan-gilmore-beach/584204204e65fad6a77093a0,,4,"","58f80812dadb30820bce58d9","5e7a84768f869b1fdc64a9e3",""
6192e7324b445aec3d12ca33,"Seconds",-41.5886,175.3532,"Oceania","New Zealand","North Island","Wellington",spot,surfline,true,https://www.surfline.com/surf-report/seconds/6192e72f0c807646cea66e98,,4,"","616f14cd71fe0cbf7f43620d","58f80a57dadb30820bd0e38f",""
618d972f84324e329418b4a9,"Glinks",-36.0844,173.8551,"Oceania","New Zealand","Northland","Kaipara District",spot,surfline,true,https://www.surfline.com/surf-report/glinks/618d972c8e1b174d38e94fcb,,4,"","616f0f06b2773d0329829bb5","618efa89075f3b48d7ed78b9",""
58f809f0dadb30820bd06ceb,"Sandbanks Park",43.901037,-77.28545,"North America","Canada","Ontario","Prince Edward",spot,surfline,false,https://www.surfline.com/surf-report/sandbanks-park/584204204e65fad6a77095ab,,4,"","58f809efdadb30820bd06be4","58f809d8dadb30820bd05275",""
640a44584eb375eb22958bae,"East Beach",41.3447,-71.681,"North America","United States","Rhode Island","Washington County",spot,surfline,true,https://www.surfline.com/surf-report/east-beach/640a44584eb375dd11958ba2,,4,"","640a420b606c45520eb13dd1","58f7ed70dadb30820bb3ab63",""
58f807e0dadb30820bce2534,"Tarcoola Beach",-28.807,114.618,"Oceania","Australia","Western Australia","Geraldton",spot,surfline,false,https://www.surfline.com/surf-report/tarcoola-beach/584204204e65fad6a770934b,,4,"","58f7ef78dadb30820bb5ef8e","58f807a7dadb30820bcde3f4",""
640b9063e9203064c5deafce,"Ocean Beach",-42.1711,145.2581,"Oceania","Australia","Tasmania","West Coast",spot,surfline,true,https://www.surfline.com/surf-report/ocean-beach/640b9063e920306ff1deafc9,,4,"","640a7c3d4eb3751156a26e2b","58f7f0aedadb30820bb74ef2",""
58f80793dadb30820bcdcbea,"Golden Beach",-28.493,153.552,"Oceania","Australia","New South Wales","Byron Shire",spot,surfline,false,https://www.surfline.com/surf-report/golden-beach/584204204e65fad6a77092ee,,4,"","58f8078fdadb30820bcdc3d2","58f7ef52dadb30820bb5c4f4",""
58f8079cdadb30820bcdd688,"Skennars Head",-28.823,153.608,"Oceania","Australia","New South Wales","Ballina",spot,surfline,false,https://www.surfline.com/surf-report/skennars-head/584204204e65fad6a77092f9,,4,"","58f7ef5bdadb30820bb5cf77","5e7a7a7b82d78b40ab1cbbe5",""
613bd4d3e2cf5d686aece9c6,"Dungeness",50.9126,0.9747,"Europe","United Kingdom","England","Kent",spot,surfline,true,https://www.surfline.com/surf-report/dungeness/613bd4d3e2cf5db6fdece9c5,,4,"","613bd491cdc88c40d85cdc3f","5b0d8f64380b32740678e21f",""
58f806fddadb30820bcc869f,"Barra de Potosi",17.539,-101.45,"North America","Mexico","Guerrero","Zihuatanejo de Azueta",spot,surfline,false,https://www.surfline.com/surf-report/barra-de-potosi/584204204e65fad6a7709228,,4,"","58f806fddadb30820bcc8694","58f806f0dadb30820bcc7a96",""
6418e3ea97027234da87fc40,"Levi Point",45.3484,13.5394,"Europe","Croatia","Istria","Novigrad-Cittanova",spot,surfline,true,https://www.surfline.com/surf-report/levi-point/6418e3ea9702724bb087fc3a,,4,"","640b79618284fe3558a8f9aa","60077eb7281767e0ab590546",""
58f7ede8dadb30820bb42ea3,"Pacific City",45.20252914186085,-123.96975,"North America","United States","Oregon","Tillamook County",spot,surfline,false,https://www.surfline.com/surf-report/pacific-city/5842041f4e65fad6a77089b7,,4,"","58f7ede8dadb30820bb42e9b","58f7ed53dadb30820bb38ab0",""
58f7f095dadb30820bb73115,"Turtle Bay West",21.705402859819525,-158.00333,"North America","United States","Hawaii","Honolulu County",spot,surfline,false,https://www.surfline.com/surf-report/turtle-bay-west/5842041f4e65fad6a7708df2,,4,"","58f7f095dadb30820bb7310d","58f7ed87dadb30820bb3c537",""
640b8bafe920306be4dd734d,"Kings Beach",-35.6019,138.5818,"Oceania","Australia","South Australia","Victor Harbor",spot,surfline,true,https://www.surfline.com/surf-report/kings-beach/640b8bafe9203030c0dd7347,,4,"","58f7ef88dadb30820bb60135","58f80725dadb30820bccd802",""
604a82027c3397cbf9051917,"Sandend",57.6834,-2.7434,"Europe","United Kingdom","Scotland","Aberdeenshire",spot,surfline,true,https://www.surfline.com/surf-report/sandend/604a82027c33973f33051916,,4,"","644070ba3a1f8704c991f8ce","60071b558ef6613c1df6a227",""
58f7eebcdadb30820bb51a45,"Sandy Key",30.29513397370759,-87.42642,"North America","United States","Alabama","Baldwin County",spot,surfline,false,https://www.surfline.com/surf-report/sandy-key/5842041f4e65fad6a7708b01,,4,"","5995e253dadb30820bc04365","58f7ed81dadb30820bb3be3a",""
58f7f24adadb30820bb999a0,"Portreath",50.263,-5.294,"Europe","United Kingdom","England","Cornwall",spot,surfline,false,https://www.surfline.com/surf-report/portreath/584204204e65fad6a77090c2,,4,"","59775afddadb30820bb65a73","61280c49732c6e467496d956",""
61941df82f3df305b9b0a8ca,"Motukahakaha Bay",-34.965,173.6431,"Oceania","New Zealand","Northland","Far North District",spot,surfline,true,https://www.surfline.com/surf-report/motukahakaha-bay/61941df566c178626fce7af4,,4,"","616f10eeb2773d0265830995","58f7f056dadb30820bb6e984",""
58f809aedadb30820bd024e1,"Park Point",46.731855,-92.04979,"North America","United States","Wisconsin","Douglas County",spot,surfline,false,https://www.surfline.com/surf-report/park-point/584204204e65fad6a7709562,,4,"","58f809aedadb30820bd024d7","5a6a50e363e066944668be0f",""
58f807a4dadb30820bcde0a8,"Iluka Bluff",-29.397,153.374,"Oceania","Australia","New South Wales","Maclean",spot,surfline,false,https://www.surfline.com/surf-report/iluka-bluff/584204204e65fad6a7709302,,4,"","58f7ef5ddadb30820bb5d1b7","5e7a7bf05d069f251892eae6",""
61417079aff324017900b289,"Rosapenna",55.1791,-7.8261,"Europe","Ireland","Ulster","Donegal",spot,surfline,true,https://www.surfline.com/surf-report/rosapenna/61417079aff324524f00b288,,4,"","645403275d68536de877e9b4","61416f711b36d706887ffd75",""
640a209a606c452642a8efe7,"Sandy Beach - Sitka, Alaska",57.0754,-135.373,"North America","United States","Alaska","Sitka City and Borough",spot,surfline,true,https://www.surfline.com/surf-report/sandy-beach-sitka-alaska/640a209a606c45f7e4a8efe1,,4,"","640a204de920307d25961873","58f7f0b1dadb30820bb7512d",""
640a3fb899dd4439120338fa,"Tolowa Dunes State Park",41.8691,-124.214,"North America","United States","California","Del Norte County",spot,surfline,true,https://www.surfline.com/surf-report/tolowa-dunes-state-park/640a3fb899dd4432a00338f6,,4,"","640a3eec99dd441e78030398","58f7edeadadb30820bb43094",""
58f7f05fdadb30820bb6f549,"Cobden",-42.43810833,171.19298,"Oceania","New Zealand","West Coast","Grey District",spot,surfline,false,https://www.surfline.com/surf-report/cobden/5842041f4e65fad6a7708d8d,,4,"","616f38a6a386fb9f84ec1dfe","58f7f05fdadb30820bb6f536",""
58f7f254dadb30820bb9b427,"Newgale",51.848,-5.127,"Europe","United Kingdom","Wales","Newgale",spot,surfline,false,https://www.surfline.com/surf-report/newgale/584204204e65fad6a77090cf,,4,"","5afb6088c2514e001af12afa","6127f4b391e6458b49abe46a",""
58f7ef15dadb30820bb58184,"Matagorda",28.59674155718017,-95.97559,"North America","United States","Texas","Matagorda County",spot,surfline,false,https://www.surfline.com/surf-report/matagorda/5842041f4e65fad6a7708b80,,4,"","58f7ef15dadb30820bb58171","58f7ed84dadb30820bb3c255",""
640b93eae92030176fdf9c60,"Denhams Beach",-35.7525,150.2122,"Oceania","Australia","New South Wales","Eurobodalla",spot,surfline,true,https://www.surfline.com/surf-report/denhams-beach/640b93eae92030454adf9c5c,,4,"","640a7d074eb375820aa296f9","58f7ef65dadb30820bb5db42",""
58f80988dadb30820bd00022,"Wheatley",42.083533,-82.443195,"North America","Canada","Ontario","Amherstburg",spot,surfline,false,https://www.surfline.com/surf-report/wheatley/584204204e65fad6a770953b,,4,"","58f80987dadb30820bcfff8b","58f80987dadb30820bcfffac",""
58f7ee33dadb30820bb4829a,"Sandbridge Beach",36.737117517621314,-75.93924,"North America","United States","Virginia","City of Virginia Beach",spot,surfline,false,https://www.surfline.com/surf-report/sandbridge-beach/5842041f4e65fad6a7708a24,,4,"","594032bedadb30820b83024a","58f7ed78dadb30820bb3b3ea",""
58f7eed8dadb30820bb5381e,"Upham Beach Park",27.73496421495629,-82.75268962468695,"North America","United States","Florida","Pinellas County",spot,surfline,false,https://www.surfline.com/surf-report/upham-beach-park/5842041f4e65fad6a7708b28,,4,"","58f7eecddadb30820bb52bac","58f7eec1dadb30820bb51f6a",""
640a43f9b6d769f410524dba,"Playa Boca Chica",17.1309,-100.65,"North America","Mexico","Guerrero","Técpan de Galeana",spot,surfline,true,https://www.surfline.com/surf-report/playa-boca-chica/640a43f9b6d769a6d9524db6,,4,"","640a41b94eb375c36f94e5e1","58f806f0dadb30820bcc7a96",""
61423cef9373203cd7dbc88d,"North Beach",49.4591,-2.5284,"Europe","Guernsey","Saint Peter Port","",spot,surfline,true,https://www.surfline.com/surf-report/north-beach/61423cef9373205280dbc88c,,4,"","61423cadd394576d76257eb0","58f8353cdadb30820bf20ea9",""
640a448a99dd444096046dbd,"Praia da Quixaba",-3.848,-32.4349,"South America","Brazil","Pernambuco","Fernando de Noronha",spot,surfline,true,https://www.surfline.com/surf-report/praia-da-quixaba/640a448a99dd4425dc046db9,,4,"","640a4226e92030edee9e7e7a","58f7f1cbdadb30820bb89870",""
604bc5c5ab677dcd52b8cb83,"Bigbury",50.2805,-3.8934,"Europe","United Kingdom","England","Devon",spot,surfline,true,https://www.surfline.com/surf-report/bigbury/604bc5c5ab677d2dddb8cb82,,4,"","58f7f24edadb30820bb9a356","58f7f24ddadb30820bb9a16d",""
58f8086fdadb30820bcec2c6,"Ruins/Barbed Wire",-33.438,151.444,"Oceania","Australia","New South Wales","Avoca Beach",spot,surfline,false,https://www.surfline.com/surf-report/ruins-barbed-wire/584204204e65fad6a77093bb,,4,"","58f8086ddadb30820bcec0c4","58f80803dadb30820bce4c85",""
640b92c5b6d7699b1892a890,"Malabar Beach",-33.9639,151.2523,"Oceania","Australia","New South Wales","Pittwater Council",spot,surfline,true,https://www.surfline.com/surf-report/malabar-beach/640b92c5b6d769c38392a88c,,4,"","58f80888dadb30820bcee068","58f7ef5edadb30820bb5d2f8",""
58f807fadadb30820bce4315,"Forster - Tuncurry",-32.176,152.513,"Oceania","Australia","New South Wales","Great Lakes",spot,surfline,false,https://www.surfline.com/surf-report/forster-tuncurry/584204204e65fad6a770936a,,4,"","58f7ef5adadb30820bb5cea0","5e7a8030af5f415621c30c91",""
61786b93c550a0361cfdb06b,"Long Bay",-36.6823,174.7499,"Oceania","New Zealand","Auckland","Auckland",spot,surfline,true,https://www.surfline.com/surf-report/long-bay/61786b8f18da231ab82b00fe,,4,"","616f10eeb2773d0265830995","58f7f053dadb30820bb6e613",""
58f7ed75dadb30820bb3b051,"Casino Pier",39.941519877445664,-74.06829,"North America","United States","New Jersey","Ocean County",spot,surfline,false,https://www.surfline.com/surf-report/casino-pier/5842041f4e65fad6a7708857,,4,"","58f7ed75dadb30820bb3b047","5dbb4a2904ca8a2ae7d583a8",""
640a44274eb3755c8b957eff,"Blue Heron Beach",27.4327,-80.2785,"North America","United States","Florida","Saint Lucie County",spot,surfline,true,https://www.surfline.com/surf-report/blue-heron-beach/640a44274eb375f372957ef9,,4,"","640a41de606c451cbdb13382","58f7ed7edadb30820bb3ba58",""
58f7efcedadb30820bb65433,"Porthtowan",50.288859416902646,-5.24643,"Europe","United Kingdom","England","Cornwall",spot,surfline,false,https://www.surfline.com/surf-report/porthtowan/5842041f4e65fad6a7708c98,,4,"","6494d1540b758c5bde187334","61280c49732c6e467496d956",""
640a3f7c606c454323b09885,"HB Cliffs",33.6765,-118.0314,"North America","United States","California","Orange County",spot,surfline,true,https://www.surfline.com/surf-report/hb-cliffs/640a3f7c606c45fdf1b09880,,4,"","58f7ed5fdadb30820bb3987c","58f7ed5ddadb30820bb39689",""
58f80842dadb30820bce913e,"Jennette's Pier, Southside",35.90992900115943,-75.59298,"North America","United States","North Carolina","Dare County",spot,surfline,false,https://www.surfline.com/surf-report/jennette-s-pier-southside/584204204e65fad6a7709981,,4,"","58f7ee3bdadb30820bb48c0c","58f7ed77dadb30820bb3b2de",""
58f807d1dadb30820bce13b5,"Port Macquarie",-31.427,152.921,"Oceania","Australia","New South Wales","Port Macquarie",spot,surfline,false,https://www.surfline.com/surf-report/port-macquarie/584204204e65fad6a770933b,,4,"","58f807d1dadb30820bce139d","5e7a8030af5f415621c30c91",""
58f7eee4dadb30820bb54812,"Rockpiles",21.280537020769913,-157.84107,"North America","United States","Hawaii","Honolulu County",spot,surfline,false,https://www.surfline.com/surf-report/rockpiles/5842041f4e65fad6a7708b39,,4,"","58f7ed90dadb30820bb3ce90","58f7ed90dadb30820bb3ceaa",""
61c6122962528a3b24c15d20,"West Bexington",50.675153,-2.66563,"Europe","United Kingdom","England","Dorset",spot,surfline,true,https://www.surfline.com/surf-report/west-bexington/61c12ac6903b350a9950b739,,4,"","61c127c224dd6c3744a601fa","58f7f0b0dadb30820bb75067",""
640a44634eb37562ee958ead,"Fortress",41.0347,-71.9286,"North America","United States","New York","Suffolk County",spot,surfline,true,https://www.surfline.com/surf-report/fortress/640a44634eb3751e8a958ea1,,4,"","640a42124eb3757b3994fbec","58f7ed71dadb30820bb3ac86",""
58f806d3dadb30820bcc601b,"Boca de Iguanas",19.305,-104.819,"North America","Mexico","Jalisco","Cihuatlán",spot,surfline,false,https://www.surfline.com/surf-report/boca-de-iguanas/584204204e65fad6a77091f4,,4,"","58f806d3dadb30820bcc6010","58f806d3dadb30820bcc6030",""
58f7eee3dadb30820bb5474a,"Kaiser's",21.277,-157.841,"North America","United States","Hawaii","Honolulu County",spot,surfline,false,https://www.surfline.com/surf-report/kaiser-s/5842041f4e65fad6a7708b38,,4,"","58f7ed90dadb30820bb3ce90","58f7ed90dadb30820bb3ceaa",""
58f7efd9dadb30820bb66121,"Pease Bay",55.93307468035716,-2.33223,"Europe","United Kingdom","Scotland","East Lothian",spot,surfline,false,https://www.surfline.com/surf-report/pease-bay/5842041f4e65fad6a7708ca8,,4,"","64406e675d956a8d3e978f07","58f7efd6dadb30820bb65d4a",""
640b965d9b6fab64d22ee690,"Wooli Beach",-29.8585,153.2698,"Oceania","Australia","New South Wales","Clarence Valley",spot,surfline,true,https://www.surfline.com/surf-report/wooli-beach/640b965d9b6fab4cad2ee686,,4,"","640a7d7a99dd444b111187a9","5e7a7d295940cdcf4b0fe01f",""
618eff5a87c1adb4c8a9d1c3,"White's Beach",-36.9307,174.4557,"Oceania","New Zealand","Auckland","Auckland",spot,surfline,true,https://www.surfline.com/surf-report/white-s-beach/618eff5641f6b37154cb81bc,,4,"","616f0f06b2773d0329829bb5","58f7f053dadb30820bb6e613",""
600b69829dfc94d7ecf577f0,"Hatteras Ferry Docks",35.20391351,-75.70381,"North America","United States","North Carolina","Dare County",spot,surfline,true,https://www.surfline.com/surf-report/hatteras-ferry-docks/600b69829dfc94309cf577ef,,4,"","591cb09ddadb30820b55bdb6","58f7ed79dadb30820bb3b4cd",""
